,month,season,year,rank,movie_title,prodco,total_tickets,numtheaters,open_tickets,opentheaters,startdate,enddate
1857,11,Winter,2013,7,12 Years a Slave,FoxS,"6,897,600","1,474","110,600",19,11/8,5/8
1858,11,Winter,2013,8,Free Birds,Rela.,"6,685,800","3,736","1,892,800","3,736",11/1,3/20
1859,11,Winter,2013,9,Philomena,Wein.,"4,648,600","1,225","15,400",4,11/27,5/22
1860,11,Winter,2013,10,Delivery Man,BV,"3,679,000","3,036","951,500","3,036",11/22,3/20
1861,11,Winter,2013,11,Dallas Buyers Club,Focus,"3,337,900","1,110","31,200",9,11/22,5/1
1862,11,Winter,2013,12,The Book Thief,Fox,"2,598,000","1,316","12,600",4,11/27,4/10
1863,11,Winter,2013,13,Homefront,ORF,"2,415,000","2,570","828,200","2,570",11/27,1/2
1864,11,Winter,2013,14,About Time,Uni.,"1,835,100","1,280","128,900",175,11/8,12/26
1865,11,Winter,2013,15,Black Nativity,FoxS,"840,700","1,525","439,500","1,516",11/27,1/16
1866,12,Winter,2013,1,The Hobbit: The Desolation of Smaug,WB (NL),"31,515,100","3,928","8,819,800","3,903",12/13,4/17
1867,12,Winter,2013,2,American Hustle,Sony,"18,620,500","2,629","88,700",6,12/20,4/6
1868,12,Winter,2013,3,Anchorman 2: The Legend Continues,Par.,"15,352,000","3,507","3,141,600","3,507",12/18,2/20
1869,12,Winter,2013,4,The Wolf of Wall Street,Par.,"14,592,700","2,557","2,199,000","2,537",12/25,4/3
1870,12,Winter,2013,5,Saving Mr. Banks,BV,"10,324,800","2,671","49,500",15,12/20,4/17
1871,12,Winter,2013,6,The Secret Life of Walter Mitty,Fox,"7,242,000","2,922","1,528,800","2,909",12/25,4/10
1872,12,Winter,2013,7,Tyler Perry's A Madea Christmas,LGF,"6,387,800","2,194","1,917,100","2,194",12/13,2/13
1873,12,Winter,2013,8,47 Ronin,Uni.,"4,756,600","2,690","1,186,900","2,689",12/25,2/6
1874,12,Winter,2013,9,Walking with Dinosaurs,Fox,"4,451,700","3,243","849,300","3,231",12/20,4/10
1875,12,Winter,2013,10,Grudge Match,WB,"3,708,700","2,856","841,000","2,838",12/25,3/13
1876,12,Winter,2013,11,Out of the Furnace,Rela.,"1,358,500","2,101","625,200","2,101",12/6,2/6
1877,12,Winter,2013,12,Mandela: Long Walk to Freedom,Wein.,"1,032,100","1,010","10,100",4,12/25,3/27
1878,12,Winter,2013,13,Believe,ORF,"766,400","1,037","240,400","1,037",12/25,1/16
1879,1,Winter,2014,1,Ride Along,Uni.,"16,943,100","2,867","5,215,600","2,663",1/17,4/17
1880,1,Winter,2014,2,Lone Survivor,Uni.,"15,713,900","3,285","10,900",2,1/10,4/10
1881,1,Winter,2014,3,The Nut Job,ORF,"8,063,700","3,472","2,440,100","3,427",1/17,5/8
1882,1,Winter,2014,4,Jack Ryan: Shadow Recruit,Par.,"6,353,400","3,387","1,941,200","3,387",1/17,4/3
1883,1,Winter,2014,5,August: Osage County,Wein.,"4,740,500","2,411","21,500",5,1/10,5/8
1884,1,Winter,2014,6,Paranormal Activity: The Marked Ones,Par.,"4,078,200","2,883","2,304,500","2,867",1/3,2/20
1885,1,Winter,2014,7,That Awkward Moment,Focus,"3,274,600","2,809","1,098,300","2,809",1/31,4/3
1886,1,Winter,2014,8,Her (2013),WB,"3,206,000","1,729","31,200",6,1/10,4/17
1887,1,Winter,2014,9,"I, Frankenstein",LGF,"2,396,400","2,753","1,081,700","2,753",1/24,3/20
1888,1,Winter,2014,10,The Legend of Hercules,LG/S,"2,367,900","2,104","1,114,100","2,104",1/10,3/13
1889,1,Winter,2014,11,Nebraska,Par.,"2,188,800",968,"16,800",4,1/24,3/20
1890,1,Winter,2014,12,Devil's Due,Fox,"1,987,600","2,544","1,043,700","2,544",1/17,3/20
1891,1,Winter,2014,13,Labor Day,Par.,"1,679,800","2,584","650,200","2,584",1/31,3/20
1892,1,Winter,2014,14,Inside Llewyn Davis,CBS,"1,643,000",729,"48,600",4,1/10,3/13
1893,2,Spring,2014,1,The LEGO Movie,WB,"32,315,300","3,890","8,674,700","3,775",2/7,9/4
1894,2,Spring,2014,2,Non-Stop,Uni.,"11,517,100","3,183","3,627,600","3,090",2/28,5/29
1895,2,Spring,2014,3,The Monuments Men,Sony,"9,792,500","3,083","2,764,300","3,083",2/7,5/18
1896,2,Spring,2014,4,Son of God,Fox,"7,483,800","3,271","3,216,300","3,260",2/28,6/5
1897,2,Spring,2014,5,RoboCop (2014),Sony,"7,354,700","3,372","2,723,800","3,372",2/12,5/18
1898,2,Spring,2014,6,About Last Night (2014),SGem,"6,108,600","2,253","3,222,200","2,253",2/14,4/27
1899,2,Spring,2014,7,3 Days to Kill,Rela.,"3,852,800","2,872","1,538,000","2,872",2/21,5/15
1900,2,Spring,2014,8,Endless Love (2014),Uni.,"2,944,500","2,896","1,671,700","2,896",2/14,3/20
1901,2,Spring,2014,9,Pompeii,TriS,"2,915,100","2,658","1,299,100","2,658",2/21,4/20
1902,2,Spring,2014,10,Winter's Tale,WB,"1,582,800","2,965","916,800","2,965",2/14,4/3
1903,2,Spring,2014,11,Vampire Academy,Wein.,"978,800","2,676","492,700","2,676",2/7,4/10
1904,2,Spring,2014,12,Anchorman 2 (R-Rated Extended Cut),Par.,"274,400","1,317","170,700","1,317",2/28,3/20
1905,3,Spring,2014,1,Divergent,LG/S,"18,506,900","3,936","6,860,300","3,936",3/21,7/10
1906,3,Spring,2014,2,Mr. Peabody & Sherman,Fox,"13,864,800","3,951","4,046,100","3,934",3/7,9/4
1907,3,Spring,2014,3,300: Rise of An Empire,WB,"13,335,100","3,490","5,658,100","3,470",3/7,5/29
1908,3,Spring,2014,4,Noah,Par.,"12,148,900","3,571","5,492,500","3,567",3/28,6/19
1909,3,Spring,2014,5,God's Not Dead,Free,"7,366,700","1,860","1,157,900",780,3/21,8/7
1910,3,Spring,2014,6,The Grand Budapest Hotel,FoxS,"7,184,600","1,467","101,900",4,3/28,8/28
1911,3,Spring,2014,7,Muppets Most Wanted,BV,"6,266,600","3,194","2,136,300","3,194",3/21,7/17
1912,3,Spring,2014,8,Need for Speed,BV,"5,417,900","3,115","2,241,800","3,115",3/14,6/19
1913,3,Spring,2014,9,Tyler Perry's The Single Moms Club,LGF,"1,995,100","1,896","1,014,500","1,896",3/14,5/1
1914,3,Spring,2014,10,Sabotage (2014),ORF,"1,261,500","2,486","662,400","2,486",3/28,5/15
1915,3,Spring,2014,11,Bad Words,Focus,"939,100","1,074","14,200",6,3/28,5/29
1916,3,Spring,2014,12,Cesar Chavez,LGF,"668,800",664,"359,500",664,3/28,5/8
1917,4,Spring,2014,1,Captain America: The Winter Soldier,BV,"31,195,400","3,938","11,407,400","3,938",4/4,8/21
1918,4,Spring,2014,2,Rio 2,Fox,"15,805,200","3,975","4,721,200","3,948",4/11,9/4
1919,4,Spring,2014,3,Heaven is for Real,TriS,"10,983,200","3,048","2,703,700","2,417",4/16,8/10
1920,4,Spring,2014,4,The Other Woman (2014),Fox,"10,075,900","3,306","2,972,800","3,205",4/25,8/14
1921,4,Spring,2014,5,Draft Day,LG/S,"3,462,500","2,781","1,174,500","2,781",4/11,6/19
1922,4,Spring,2014,6,Oculus,Rela.,"3,324,800","2,648","1,441,200","2,648",4/11,6/26
1923,4,Spring,2014,7,Transcendence,WB,"2,763,800","3,455","1,306,900","3,455",4/18,6/19
1924,4,Spring,2014,8,Brick Mansions,Rela.,"2,448,900","2,647","1,142,500","2,647",4/25,7/3
1925,4,Spring,2014,9,Bears,BV,"2,134,800","1,790","573,400","1,720",4/18,7/17
1926,4,Spring,2014,10,A Haunted House 2,ORF,"2,080,400","2,310","1,061,700","2,310",4/18,6/12
1927,4,Spring,2014,11,The Quiet Ones,LGF,"1,021,600","2,027","465,800","2,027",4/25,6/5
1928,4,Spring,2014,12,The Raid 2,SPC,"315,400",954,"20,800",7,4/11,6/19
1929,5,Summer,2014,1,Maleficent,BV,"29,154,200","3,948","8,335,100","3,948",5/30,12/4
1930,5,Summer,2014,2,X-Men: Days of Future Past,Fox,"28,133,000","4,001","10,903,200","3,996",5/23,10/9
1931,5,Summer,2014,3,The Amazing Spider-Man 2,Sony,"24,363,300","4,324","10,997,400","4,324",5/2,8/17
1932,5,Summer,2014,4,Godzilla (2014),WB,"24,107,800","3,952","11,187,100","3,952",5/16,8/28
1933,5,Summer,2014,5,Neighbors,Uni.,"18,039,800","3,311","5,886,400","3,279",5/9,8/21
1934,5,Summer,2014,6,Blended,WB,"5,570,000","3,555","1,714,800","3,555",5/23,8/28
1935,5,Summer,2014,7,A Million Ways to Die in the West,Uni.,"5,186,100","3,160","2,016,500","3,158",5/30,7/17
1936,5,Summer,2014,8,Million Dollar Arm,BV,"4,383,200","3,019","1,262,400","3,019",5/16,8/21
1937,5,Summer,2014,9,Chef,ORF,"3,823,200","1,298","24,600",6,5/30,9/11
1938,5,Summer,2014,10,Moms' Night Out,TriS,"1,252,900","1,046","517,500","1,044",5/9,7/13
1939,5,Summer,2014,11,Legends of Oz: Dorothy's Return,CE,"1,016,000","2,658","449,900","2,658",5/9,7/31
1940,5,Summer,2014,12,The Railway Man,Wein.,"533,000",600,"7,400",4,5/23,7/17
1941,6,Summer,2014,1,Transformers: Age of Extinction,Par.,"30,375,600","4,233","12,009,400","4,233",6/27,10/9
1942,6,Summer,2014,2,22 Jump Street,Sony,"23,263,100","3,426","6,851,300","3,306",6/13,11/26
1943,6,Summer,2014,3,How to Train Your Dragon 2,Fox,"21,498,100","4,268","5,936,500","4,253",6/13,12/11
1944,6,Summer,2014,4,The Fault in our Stars,Fox,"15,065,300","3,340","5,762,600","3,173",6/6,10/9
1945,6,Summer,2014,5,Edge of Tomorrow,WB,"12,108,500","3,505","3,452,600","3,490",6/6,9/11
1946,6,Summer,2014,6,Think Like a Man Too,SGem,"7,926,800","2,225","3,510,400","2,225",6/20,8/17
1947,6,Summer,2014,7,Jersey Boys,WB,"5,749,400","2,905","1,599,000","2,905",6/20,9/25
1948,6,Summer,2014,8,The Rover,A24,"133,800",608,"8,300",5,6/20,8/21
1949,7,Summer,2014,1,Dawn of the Planet of the Apes,Fox,"25,806,200","3,969","8,986,600","3,967",7/11,12/4
1950,7,Summer,2014,2,Lucy,Uni.,"15,671,100","3,202","5,433,100","3,173",7/25,11/6
1951,7,Summer,2014,3,Tammy,WB (NL),"10,460,500","3,465","2,670,400","3,465",7/2,10/16
1952,7,Summer,2014,4,Hercules (2014),Par.,"8,994,500","3,595","3,688,200","3,595",7/25,10/16
1953,7,Summer,2014,5,The Purge: Anarchy,Uni.,"8,906,300","2,856","3,690,200","2,805",7/18,9/18
1954,7,Summer,2014,6,Planes: Fire & Rescue,BV,"7,320,600","3,839","2,167,000","3,826",7/18,11/13
1955,7,Summer,2014,7,Earth to Echo,Rela.,"4,817,800","3,230","1,035,200","3,230",7/2,10/30
1956,7,Summer,2014,8,Sex Tape,Sony,"4,770,200","3,062","1,807,900","3,062",7/18,9/21
1957,7,Summer,2014,9,Deliver Us From Evil,SGem,"3,670,700","3,049","1,205,500","3,049",7/2,8/10
1958,7,Summer,2014,10,Begin Again,Wein.,"2,001,200","1,302","16,100",5,7/11,10/16
1959,7,Summer,2014,11,And So It Goes,CE,"1,876,300","1,816","574,500","1,762",7/25,10/2
1960,7,Summer,2014,12,America (2014),LGF,"1,787,700","1,105","4,600",3,7/2,9/4
1961,7,Summer,2014,13,Wish I Was Here,Focus,"444,500",753,"60,000",68,7/25,9/11
1962,7,Summer,2014,14,Persecuted,MNE,"187,100",736,"105,400",736,7/18,8/14
1963,8,Fall,2014,1,Guardians of the Galaxy,BV,"41,177,600","4,088","11,673,400","4,080",8/1,1/22
1964,8,Fall,2014,2,Teenage Mutant Ninja Turtles (2014),Par.,"23,646,000","3,980","8,115,700","3,845",8/8,11/20
1965,8,Fall,2014,3,Let's Be Cops,Fox,"10,182,800","3,140","2,204,700","3,094",8/13,12/11
1966,8,Fall,2014,4,The Hundred-Foot Journey,BV,"6,705,600","2,167","1,358,800","2,023",8/8,12/4
1967,8,Fall,2014,5,If I Stay,WB (NL),"6,239,400","3,157","1,940,500","2,907",8/22,11/6
1968,8,Fall,2014,6,Into The Storm,WB (NL),"5,887,800","3,434","2,146,800","3,434",8/8,11/20
1969,8,Fall,2014,7,The Giver,Wein.,"5,575,000","3,003","1,522,900","3,003",8/15,12/11
1970,8,Fall,2014,8,The Expendables 3,LGF,"4,865,300","3,221","1,965,300","3,221",8/15,10/16
1971,8,Fall,2014,9,Get On Up,Uni.,"3,799,900","2,469","1,681,400","2,468",8/1,9/18
1972,8,Fall,2014,10,When the Game Stands Tall,TriS,"3,724,000","2,766","1,037,300","2,673",8/22,11/2
1973,8,Fall,2014,11,Boyhood,IFC,"3,132,400",775,"48,000",5,8/15,3/22
1974,8,Fall,2014,12,The November Man,Rela.,"3,095,200","2,776","979,200","2,776",8/27,10/30
1975,8,Fall,2014,13,As Above/So Below,Uni.,"2,637,000","2,650","1,068,400","2,640",8/29,10/9
1976,8,Fall,2014,14,A Most Wanted Man,RAtt.,"2,132,600",801,"332,600",361,8/1,11/13
1977,8,Fall,2014,15,Step Up All In,LG/S,"1,844,500","2,072","800,700","2,072",8/8,10/2
1978,8,Fall,2014,16,Frank Miller's Sin City: A Dame to Kill For,W/Dim.,"1,702,500","2,894","781,900","2,894",8/22,10/9
1979,8,Fall,2014,17,Magic in the Moonlight,SPC,"1,303,400",964,"51,000",17,8/15,11/20
1980,8,Fall,2014,18,Ghostbusters (30th Anniversary re-release),Sony,"443,100",784,"217,400",784,8/29,9/18
1981,8,Fall,2014,19,What If (2014),CBS,"432,300",787,"16,600",20,8/15,9/18
1982,9,Fall,2014,1,The Maze Runner,Fox,"12,475,000","3,638","4,023,900","3,604",9/19,2/5
1983,9,Fall,2014,2,The Equalizer,Sony,"12,234,500","3,236","4,225,000","3,236",9/26,1/11
1984,9,Fall,2014,3,No Good Deed (2014),SGem,"6,502,900","2,175","3,001,300","2,175",9/12,11/2
1985,9,Fall,2014,4,The Boxtrolls,Focus,"6,126,200","3,464","2,138,000","3,464",9/26,2/5
1986,9,Fall,2014,5,Dolphin Tale 2,WB,"5,157,800","3,656","1,964,500","3,656",9/12,12/18
1987,9,Fall,2014,6,This is Where I Leave You,WB,"4,183,100","2,868","1,430,500","2,868",9/19,12/4
1988,9,Fall,2014,7,A Walk Among the Tombstones,Uni.,"3,255,900","2,714","1,579,100","2,712",9/19,10/23
1989,9,Fall,2014,8,The Drop,FoxS,"1,327,300","1,192","508,000",809,9/12,11/13
1990,9,Fall,2014,9,The Identical,Free,"350,000","1,956","196,400","1,956",9/5,9/25
1991,9,Fall,2014,10,Tusk,A24,"226,100",602,"104,800",602,9/19,11/13
1992,10,Fall,2014,1,Gone Girl,Fox,"20,218,900","3,284","4,519,700","3,014",10/3,2/26
1993,10,Fall,2014,2,Fury (2014),Sony,"10,342,000","3,313","2,855,700","3,173",10/17,1/19
1994,10,Fall,2014,3,Annabelle,WB (NL),"10,153,500","3,215","4,474,000","3,185",10/3,12/18
1995,10,Fall,2014,4,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",BV,"8,071,900","3,117","2,212,100","3,088",10/10,2/26
1996,10,Fall,2014,5,Dracula Untold,Uni.,"6,780,800","2,900","2,833,100","2,885",10/10,11/27
1997,10,Fall,2014,6,Ouija,Uni.,"6,127,200","2,899","2,394,700","2,858",10/24,12/18
1998,10,Fall,2014,7,The Book of Life (2014),Fox,"6,045,400","3,113","2,048,800","3,071",10/17,2/26
1999,10,Fall,2014,8,The Judge,WB,"5,677,500","3,003","1,580,300","3,003",10/10,1/15
2000,10,Fall,2014,9,St. Vincent,Wein.,"5,321,800","2,552","13,200",4,10/24,3/5
2001,10,Fall,2014,10,John Wick,LG/S,"5,186,200","2,589","1,736,900","2,589",10/24,1/22
2002,10,Fall,2014,11,Nightcrawler,ORF,"3,903,300","2,766","1,258,000","2,766",10/31,2/5
2003,10,Fall,2014,12,The Best of Me,Rela.,"3,225,100","2,936","1,205,300","2,936",10/17,1/15
2004,10,Fall,2014,13,Addicted,LGF,"2,095,300","1,037","901,800",846,10/10,12/4
2005,10,Fall,2014,14,Left Behind (2014),Free,"1,689,100","1,887","759,100","1,825",10/3,12/11
2006,10,Fall,2014,15,Before I Go To Sleep,CE,"390,700","1,902","222,100","1,902",10/31,11/20
2007,10,Fall,2014,16,Saw 10th Anniversary,LGF,"98,200","2,063","78,300","2,063",10/31,11/6
2008,10,Fall,2014,17,"Men, Women & Children",Par.,"87,400",608,"5,800",17,10/17,10/30
2009,10,Fall,2014,18,23 Blast,OAE,"68,000",617,"40,600",617,10/24,11/20
2010,11,Winter,2014,1,The Hunger Games: Mockingjay - Part 1,LGF,"40,726,900","4,151","14,686,500","4,151",11/21,3/19
2011,11,Winter,2014,2,Big Hero 6,BV,"26,880,400","3,773","6,773,000","3,761",11/7,5/28
2012,11,Winter,2014,3,Interstellar,Par.,"22,689,400","3,561","5,724,100","3,561",11/7,3/19
2013,11,Winter,2014,4,Dumb and Dumber To,Uni.,"10,391,800","3,188","4,350,800","3,154",11/14,2/12
2014,11,Winter,2014,5,Penguins of Madagascar,Fox,"10,083,000","3,775","3,066,000","3,764",11/26,5/7
2015,11,Winter,2014,6,Horrible Bosses 2,WB (NL),"6,573,100","3,400","1,862,300","3,375",11/26,2/19
2016,11,Winter,2014,7,Birdman,FoxS,"5,152,300","1,213","51,100",4,11/14,4/16
2017,11,Winter,2014,8,The Theory of Everything,Focus,"4,363,400","1,220","25,200",5,11/26,4/16
2018,11,Winter,2014,9,Beyond the Lights,Rela.,"1,761,600","1,789","747,000","1,789",11/14,2/5
2019,11,Winter,2014,10,Missionary,Free,300,10,300,10,11/2,-
2020,12,Winter,2014,1,The Hobbit: The Battle of the Five Armies,WB (NL),"31,078,900","3,875","6,593,300","3,875",12/17,4/2
2021,12,Winter,2014,2,Into the Woods,BV,"15,722,200","2,833","3,741,200","2,440",12/25,4/16
2022,12,Winter,2014,3,Unbroken,Uni.,"14,199,900","3,301","3,689,300","3,131",12/25,3/12
2023,12,Winter,2014,4,Night at the Museum: Secret of the Tomb,Fox,"13,911,300","3,914","2,060,300","3,785",12/19,7/9
2024,12,Winter,2014,5,The Imitation Game,Wein.,"11,198,700","2,402","57,800",4,12/25,5/14
2025,12,Winter,2014,6,Annie (2014),Sony,"10,502,100","3,197","1,911,100","3,116",12/19,3/15
2026,12,Winter,2014,7,Exodus: Gods and Kings,Fox,"7,884,500","3,503","2,905,500","3,503",12/12,2/26
2027,12,Winter,2014,8,Wild (2014),FoxS,"4,635,100","1,361","73,100",21,12/19,5/7
2028,12,Winter,2014,9,The Gambler,Par.,"4,134,500","2,494","1,100,000","2,478",12/25,2/19
2029,12,Winter,2014,10,Top Five,Par.,"3,077,400","1,426","830,900",979,12/12,2/5
2030,12,Winter,2014,11,Big Eyes,Wein.,"1,779,700","1,408","361,700","1,307",12/25,3/26
2031,12,Winter,2014,12,The Pyramid,Fox,"332,300",685,"165,100",589,12/12,1/29
2032,1,Winter,2015,1,American Sniper,WB,"43,080,000","3,885","76,300",4,1/16,6/25
2033,1,Winter,2015,2,Taken 3,Fox,"10,989,500","3,594","4,827,800","3,594",1/9,5/14
2034,1,Winter,2015,3,Paddington,W/Dim.,"9,375,100","3,355","2,335,800","3,303",1/16,6/18
2035,1,Winter,2015,4,The Wedding Ringer,SGem,"7,937,200","3,003","2,543,000","3,003",1/16,4/5
2036,1,Winter,2015,5,Selma,Par.,"6,410,900","2,235","68,800",19,1/9,4/16
2037,1,Winter,2015,6,The Boy Next Door,Uni.,"4,362,500","2,615","1,836,200","2,602",1/23,3/12
2038,1,Winter,2015,7,The Woman in Black 2: Angel of Death,Rela.,"3,263,700","2,602","1,850,700","2,602",1/2,3/19
2039,1,Winter,2015,8,Project Almanac,Par.,"2,752,200","2,900","1,023,400","2,893",1/30,3/26
2040,1,Winter,2015,9,Black or White,Rela.,"2,655,200","1,823","765,200","1,823",1/30,5/14
2041,1,Winter,2015,10,Strange Magic,BV,"1,530,200","3,020","677,900","3,020",1/23,4/16
2042,1,Winter,2015,11,Foxcatcher,SPC,"1,475,800",759,"32,600",6,1/16,3/8
2043,1,Winter,2015,12,Inherent Vice,WB,"996,800",653,"39,500",5,1/9,2/26
2044,1,Winter,2015,13,Blackhat,Uni.,"986,000","2,568","480,500","2,567",1/16,2/5
2045,1,Winter,2015,14,Mortdecai,LGF,"947,800","2,648","517,300","2,648",1/23,2/19
2046,1,Winter,2015,15,The Loft,ORF,"723,200","1,841","338,300","1,841",1/30,2/26
2047,1,Winter,2015,16,A Most Violent Year,A24,"707,500",818,"20,800",4,1/30,-
2048,2,Spring,2015,1,Fifty Shades of Grey,Uni.,"20,451,600","3,655","10,489,100","3,646",2/13,5/7
2049,2,Spring,2015,2,The SpongeBob Movie: Sponge Out of Water,Par.,"20,049,400","3,680","6,818,400","3,641",2/6,5/28
2050,2,Spring,2015,3,Kingsman: The Secret Service,Fox,"15,714,200","3,282","4,458,900","3,204",2/13,7/9
2051,2,Spring,2015,4,Focus (2015),WB,"6,610,200","3,323","2,301,100","3,323",2/27,5/7
2052,2,Spring,2015,5,Jupiter Ascending,WB,"5,829,700","3,181","2,262,600","3,181",2/6,5/7
2053,2,Spring,2015,6,"McFarland, USA",BV,"5,444,600","2,792","1,357,200","2,755",2/20,7/9
2054,2,Spring,2015,7,The DUFF,LGF,"4,182,500","2,622","1,331,200","2,575",2/20,5/14
2055,2,Spring,2015,8,The Lazarus Effect,Rela.,"3,168,200","2,666","1,256,600","2,666",2/27,6/11
2056,2,Spring,2015,9,Still Alice,SPC,"2,300,900","1,318","24,300",12,2/20,5/21
2057,2,Spring,2015,10,Seventh Son,Uni.,"2,121,100","2,875","888,900","2,875",2/6,3/19
2058,2,Spring,2015,11,Hot Tub Time Machine 2,Par.,"1,516,600","2,901","734,400","2,880",2/20,3/26
2059,3,Spring,2015,1,Cinderella (2015),BV,"24,306,700","3,848","8,359,300","3,845",3/13,9/17
2060,3,Spring,2015,2,Home (2015),Fox,"20,644,900","3,801","6,417,200","3,708",3/27,9/10
2061,3,Spring,2015,3,The Divergent Series: Insurgent,LG/S,"15,577,300","3,875","6,436,400","3,875",3/20,7/9
2062,3,Spring,2015,4,Get Hard,WB,"10,505,700","3,212","4,163,000","3,175",3/27,7/9
2063,3,Spring,2015,5,The Second Best Exotic Marigold Hotel,FoxS,"4,024,300","2,022","1,051,800","1,573",3/6,6/25
2064,3,Spring,2015,6,Chappie,Sony,"3,872,400","3,201","1,643,700","3,201",3/6,5/3
2065,3,Spring,2015,7,Run All Night,WB,"3,224,900","3,171","1,356,200","3,171",3/13,5/7
2066,3,Spring,2015,8,It Follows,RTWC,"1,709,700","1,655","19,700",4,3/27,6/25
2067,3,Spring,2015,9,Do You Believe?,PFR,"1,542,700","1,356","442,300","1,320",3/20,6/25
2068,3,Spring,2015,10,The Gunman,ORF,"1,286,100","2,816","619,300","2,816",3/20,4/30
2069,3,Spring,2015,11,Unfinished Business,Fox,"1,257,800","2,777","587,800","2,777",3/6,4/16
2070,4,Spring,2015,1,Furious 7,Uni.,"41,023,800","4,022","17,094,900","4,004",4/3,7/24
2071,4,Spring,2015,2,Paul Blart: Mall Cop 2,Sony,"8,271,500","3,633","2,759,900","3,633",4/17,8/2
2072,4,Spring,2015,3,The Age of Adaline,LGF,"4,960,100","3,070","1,533,500","2,991",4/24,7/9
2073,4,Spring,2015,4,The Longest Ride,Fox,"4,351,700","3,371","1,512,200","3,366",4/10,7/9
2074,4,Spring,2015,5,Woman in Gold,Wein.,"3,880,300","2,011","242,900",258,4/10,8/13
2075,4,Spring,2015,6,Unfriended,Uni.,"3,772,600","2,775","1,840,300","2,739",4/17,5/28
2076,4,Spring,2015,7,Ex Machina,A24,"2,968,300","2,004","27,600",4,4/24,9/3
2077,4,Spring,2015,8,Monkey Kingdom,BV,"1,910,700","2,012","531,700","2,012",4/17,7/23
2078,4,Spring,2015,9,While We're Young,A24,"882,100",762,"28,000",4,4/17,6/28
2079,4,Spring,2015,10,Little Boy,ORF,"754,400","1,045","319,400","1,045",4/24,6/18
2080,4,Spring,2015,11,Danny Collins,BST,"655,400",739,"8,900",5,4/10,6/4
2081,4,Spring,2015,12,True Story,FoxS,"548,200",856,"226,500",831,4/17,6/4
2082,4,Spring,2015,13,Beyond the Mask,Gathr,"146,100",181,"2,200",17,4/6,8/20
2083,4,Spring,2015,14,Detective Byomkesh Bakshy,Yash,"67,300",82,"39,300",82,4/3,4/12
2084,5,Summer,2015,1,Avengers: Age of Ultron,BV,"53,527,100","4,276","22,215,000","4,276",5/1,10/8
2085,5,Summer,2015,2,Pitch Perfect 2,Uni.,"21,666,400","3,660","8,039,100","3,473",5/15,7/30
2086,5,Summer,2015,3,San Andreas,WB,"18,810,100","3,812","6,340,100","3,777",5/29,10/15
2087,5,Summer,2015,4,Mad Max: Fury Road,WB,"18,104,200","3,722","5,276,200","3,702",5/15,9/24
2088,5,Summer,2015,5,Tomorrowland,BV,"11,075,300","3,972","3,836,000","3,972",5/22,9/17
2089,5,Summer,2015,6,Poltergeist (2015),Fox,"5,594,100","3,242","2,627,200","3,240",5/22,8/6
2090,5,Summer,2015,7,Hot Pursuit,WB,"4,034,500","3,037","1,619,300","3,003",5/8,7/30
2091,5,Summer,2015,8,Aloha,Sony,"2,553,600","2,815","1,123,100","2,815",5/29,7/30
2092,5,Summer,2015,9,Far from the Madding Crowd,FoxS,"1,448,000",902,"19,200",10,5/22,8/13
2093,5,Summer,2015,10,The D Train,IFC,"77,800","1,009","52,000","1,009",5/8,5/21
2094,5,Summer,2015,11,When Marnie Was There,GK,"67,800",57,"3,200",2,5/29,8/20
2095,6,Summer,2015,1,Jurassic World,Uni.,"79,051,900","4,291","25,309,900","4,274",6/12,11/19
2096,6,Summer,2015,2,Inside Out,BV,"43,190,600","4,158","10,962,500","3,946",6/19,12/10
2097,6,Summer,2015,3,Spy,Fox,"13,433,100","3,715","3,525,500","3,711",6/5,10/8
2098,6,Summer,2015,4,Ted 2,Uni.,"9,875,900","3,448","4,061,600","3,442",6/26,8/27
2099,6,Summer,2015,5,Insidious Chapter 3,Focus,"6,329,500","3,014","2,750,600","3,002",6/5,8/13
2100,6,Summer,2015,6,Max (2015),WB,"5,169,800","2,870","1,473,400","2,855",6/26,10/15
